17.365,1787.013796,156543.6046,29887.74428,36696.20076
17.370,-2138.740808,157188.1293,29710.25778,36899.73857
17.375,-6662.132342,157645.7922,29129.13141,37325.92657
17.380,-10091.76606,157965.0232,28014.80031,37519.61958
17.385,-11423.74427,157911.3308,26734.48627,37309.72409
17.390,-9994.06902,156936.8013,25144.45442,37938.20545
17.395,-7592.216691,155086.8424,22348.82065,38124.53733
17.400,-4755.271514,153023.5527,19976.26615,37805.10024
17.405,363.7764433,150885.9777,18277.13797,37169.81859
17.410,5861.329754,149194.0923,16891.71182,37029.26056
17.415,11275.0935,147602.921,15742.11541,37468.47245
17.420,16357.73504,145939.6147,15249.58512,38466.2798
17.425,20267.68398,144343.9821,14523.54439,39635.42293
17.430,22814.00424,141724.603,14242.75489,40930.63511
17.435,24687.4683,138025.4025,14217.82553,41648.21196
17.440,26158.64089,133349.7953,14512.21261,42301.21006
17.445,27183.66654,127890.304,15179.30175,42345.3356
17.450,27858.55879,121732.281,16468.70727,42065.36873
17.455,27990.90594,114998.4296,18128.86899,41485.50034
17.460,27358.09577,107841.1511,20137.62265,40579.79021
17.465,26334.95244,100271.6151,22368.78589,39411.91743
17.470,25410.61681,92856.05707,24619.37322,38218.84772
17.475,24660.00931,86922.16841,27185.968,37344.98062
17.480,24385.19953,82689.39129,30023.65567,36429.0472
17.485,24368.73955,80376.78821,32759.50048,35220.52072
17.490,24457.09187,79402.70829,35125.65248,33553.792
